cena,povrsina,grejanje,spratnost,infrastruktura,udaljenost_od_centra
168000.0,65.0,centralno grejanje,prizemlje,nema,2.1828299806468148
132400.0,60.0,centralno grejanje,2,ima,7.7467030117958995
187850.0,83.0,etažno grejanje,4,ima,3.8142197201960784
161000.0,66.0,centralno grejanje,1,ima,1.4583657233443594
51000.0,34.0,centralno grejanje,4,ima,7.994476434365701
135000.0,78.0,centralno grejanje,1,nema,5.809226980679746
398000.0,175.0,etažno grejanje,5,ima,3.8142197201960784
187850.0,83.0,etažno grejanje,3,ima,3.8142197201960784
185000.0,106.0,centralno grejanje,7,ima,1.4606652454625202
155000.0,70.0,etažno grejanje,1,ima,4.3430194911737985
155000.0,75.0,centralno grejanje,prizemlje,ima,5.683609052509876
28000.0,30.0,centralno grejanje,suteren,nema,5.948205037096659
78500.0,41.0,TA peć,prizemlje,nema,2.8235172688362313
181650.0,80.0,etažno grejanje,prizemlje,ima,3.8142197201960784
128000.0,69.0,centralno grejanje,3,ima,4.2896973851783615
209000.0,56.0,centralno grejanje,2,ima,1.5824817767765371
120000.0,64.0,centralno grejanje,2,ima,4.690503097624361
53000.0,36.0,centralno grejanje,prizemlje,ima,8.769366931537428
64200.0,48.0,TA peć,5,ima,3.850068150212584
245000.0,100.0,centralno grejanje,1,ima,6.703099944683712
